Age,WorkClass,education,marritalStatus,Race,Gender,workhours,Incomebracket
42_54,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' State-gov',' Doctorate',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-inc',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' Black',' Male',22_40,' >50K.'
30_41,' Local-gov',' HS-grad',' Married-civ-spouse',' Black',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
55_66,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
55_66,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
30_41,' Private',' Masters',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Private',' Masters',' Widowed',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Divorced',' White',' Male',22_40,' >50K.'
30_41,' Private',' Assoc-voc',' Never-married',' White',' Male',22_40,' >50K.'
0_29,' Private',' Assoc-voc',' Never-married',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Never-married',' Black',' Male',22_40,' >50K.'
55_66,' Private',' Preschool',' Separated',' Black',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Divorced',' White',' Female',22_40,' >50K.'
42_54,' Federal-gov',' Assoc-acdm',' Widowed',' White',' Male',22_40,' >50K.'
55_66,' Self-emp-inc',' Prof-school',' Divorced',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Never-married',' Black',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Divorced',' Amer-Indian-Eskimo',' Male',22_40,' >50K.'
79_max,' Local-gov',' HS-grad',' Never-married',' White',' Male',22_40,' >50K.'
67_78,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
67_78,' Private',' 11th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
67_78,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' State-gov',' Bachelors',' Divorced',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Separated',' White',' Male',22_40,' >50K.'
0_29,' Local-gov',' Masters',' Never-married',' White',' Male',22_40,' >50K.'
55_66,' Private',' Masters',' Divorced',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-spouse-absent',' White',' Male',22_40,' >50K.'
30_41,' Private',' Prof-school',' Never-married',' White',' Female',22_40,' >50K.'
30_41,' Private',' Bachelors',' Never-married',' White',' Female',22_40,' >50K.'
79_max,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
67_78,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Separated',' Black',' Male',22_40,' >50K.'
55_66,' Federal-gov',' Masters',' Never-married',' White',' Female',22_40,' >50K.'
30_41,' Private',' Masters',' Divorced',' White',' Female',22_40,' >50K.'
55_66,' Private',' Bachelors',' Divorced',' White',' Female',22_40,' >50K.'
42_54,' State-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Federal-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Assoc-acdm',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Self-emp-inc',' 10th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Local-gov',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Federal-gov',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' State-gov',' Prof-school',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Local-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Local-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Local-gov',' 9th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' Black',' Male',22_40,' >50K.'
42_54,' Local-gov',' Bachelors',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Local-gov',' Some-college',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' State-gov',' Doctorate',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
30_41,' Local-gov',' Bachelors',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
30_41,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
0_29,' Private',' Some-college',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Private',' Bachelors',' Divorced',' White',' Male',22_40,' >50K.'
42_54,' Private',' Doctorate',' Divorced',' White',' Male',22_40,' >50K.'
30_41,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' 11th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' State-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' 11th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' State-gov',' Doctorate',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Local-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Local-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' State-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Local-gov',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Assoc-acdm',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
30_41,' Federal-gov',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
67_78,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
67_78,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
67_78,' Self-emp-not-inc',' 7th-8th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
67_78,' Private',' 7th-8th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
79_max,' Self-emp-not-inc',' 11th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Federal-gov',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' State-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Self-emp-inc',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-not-inc',' Assoc-acdm',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' Black',' Male',22_40,' >50K.'
30_41,' Private',' Masters',' Married-civ-spouse',' Black',' Male',22_40,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
30_41,' Federal-gov',' Bachelors',' Married-civ-spouse',' Asian-Pac-Islander',' Female',22_40,' >50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' >50K.'
55_66,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' >50K.'
30_41,' Private',' Bachelors',' Divorced',' White',' Male',22_40,' >50K.'
42_54,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' >50K.'
30_41,' Self-emp-inc',' Masters',' Divorced',' Black',' Male',22_40,' >50K.'
0_29,' State-gov',' Prof-school',' Never-married',' White',' Female',22_40,' >50K.'
0_29,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Assoc-acdm',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Local-gov',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-inc',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' 11th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Female',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Self-emp-inc',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' 7th-8th',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' State-gov',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
0_29,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
55_66,' State-gov',' Bachelors',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
42_54,' Federal-gov',' Assoc-voc',' Married-civ-spouse',' White',' Male',22_40,' >50K.'
